"","down","ydstogo","yardline_100","touchdown"
"24223",1,10,72,0
"24224",2,3,65,0
"24225",1,10,59,0
"24226",NA,0,NA,NA
"24227",2,5,54,0
"24228",3,19,68,0
"24229",4,13,62,0
"24230",1,10,83,0
"24231",2,8,81,0
"24232",3,8,81,0
"24233",3,13,86,0
"24234",4,22,95,1
"24235",NA,0,15,0
"24236",NA,0,35,0
"24237",1,10,65,0
"24238",1,10,38,0
"24239",2,5,33,0
"24240",3,1,29,0
"24241",1,8,8,0
"24242",2,4,4,0
"24243",3,4,4,0
"24244",4,4,4,0
"24245",NA,0,35,0
"24246",1,10,74,0
"24247",1,10,61,0
"24248",2,7,58,0
"24249",1,10,43,0
"24250",1,10,39,0
"24251",2,15,44,0
"24252",2,20,49,0
"24253",3,15,44,0
"24254",3,20,49,0
"24255",4,5,34,0
"24256",NA,0,35,0
"24257",1,10,65,0
"24258",1,10,54,0
"24259",1,10,35,0
"24260",1,10,20,0
"24261",1,4,4,0
"24262",2,1,1,1
"24263",NA,0,15,0
"24264",NA,0,35,0
"24265",1,10,64,0
"24266",2,10,64,0
"24267",1,10,60,0
"24268",2,18,68,0
"24269",3,1,51,0
"24270",NA,0,NA,0
"24271",1,10,49,0
"24272",1,10,55,0
"24273",NA,0,NA,0
"24274",2,11,56,0
"24275",2,16,61,0
"24276",NA,0,NA,NA
"24277",NA,0,35,0
"24278",1,10,74,0
"24279",2,6,70,0
"24280",3,4,68,0
"24281",1,10,45,0
"24282",2,6,41,0
"24283",1,10,26,0
"24284",1,10,21,0
"24285",2,6,17,0
"24286",3,4,15,0
"24287",4,4,15,0
"24288",NA,0,35,0
"24289",1,10,60,0
"24290",2,5,55,0
"24291",3,3,53,0
"24292",1,10,47,0
"24293",2,5,42,0
"24294",3,5,42,0
"24295",4,5,42,0
"24296",1,10,58,0
"24297",2,11,59,0
"24298",1,10,48,0
"24299",1,20,58,0
"24300",2,20,58,0
"24301",3,17,55,0
"24302",1,10,34,0
"24303",NA,0,NA,0
"24304",2,10,34,0
"24305",1,10,16,0
"24306",2,8,14,0
"24307",1,5,5,0
"24308",2,13,13,0
"24309",1,6,6,1
"24310",NA,0,2,0
"24311",NA,0,35,0
"24312",1,10,65,0
"24313",1,10,46,0
"24314",2,10,46,0
"24315",3,4,40,0
"24316",NA,0,NA,NA
"24317",1,10,36,0
"24318",2,4,30,0
"24319",1,10,25,0
"24320",2,10,25,0
"24321",3,2,17,0
"24322",NA,0,NA,0
"24323",4,2,17,0
"24324",1,10,12,0
"24325",2,10,12,0
"24326",NA,0,NA,0
"24327",3,10,12,1
"24328",NA,0,2,0
"24329",NA,0,35,0
"24330",1,10,87,0
"24331",2,5,82,0
"24332",3,9,86,0
"24333",4,14,91,0
"24334",1,10,51,0
"24335",1,10,29,0
"24336",2,5,24,0
"24337",1,10,14,0
"24338",2,10,14,0
"24339",NA,0,NA,0
"24340",3,3,7,1
"24341",NA,0,2,0
"24342",NA,0,35,0
"24343",1,10,55,0
"24344",2,7,52,0
"24345",3,4,49,0
"24346",4,4,49,0
"24347",1,10,93,0
"24348",2,10,93,0
"24349",3,10,93,0
"24350",1,10,73,0
"24351",2,5,68,0
"24352",1,10,62,0
"24353",2,5,57,0
"24354",1,10,50,0
"24355",1,10,38,0
"24356",2,3,31,0
"24357",3,3,31,0
"24358",1,10,25,0
"24359",1,2,2,0
"24360",1,7,7,0
"24361",2,9,9,0
"24362",2,14,14,0
"24363",3,14,14,1
"24364",NA,0,2,0
"24365",NA,0,35,0
"24366",1,10,67,0
"24367",NA,0,NA,0
"24368",2,19,76,0
"24369",1,10,55,0
"24370",NA,0,NA,0
"24371",1,20,65,1
"24372",NA,0,NA,NA
"24373",NA,0,NA,NA
"24374",NA,0,35,0
"24375",1,10,64,0
"24376",2,10,64,0
"24377",1,10,52,0
"24378",2,10,52,0
"24379",1,10,42,0
"24380",1,10,30,0
"24381",2,7,27,0
"24382",NA,0,NA,0
"24383",3,3,23,0
"24384",1,10,15,0
"24385",1,2,2,1
"24386",NA,0,15,0
"24387",NA,0,35,0
"24388",1,10,65,0
"24389",2,3,58,0
"24390",3,2,57,0
"24391",4,2,57,0
"24392",1,10,86,0
"24393",1,5,81,0
"24394",2,5,81,0
"24395",1,10,74,0
"24396",1,10,59,0
"24397",1,10,36,0
"24398",1,10,22,0
"24399",2,10,22,1
"24400",NA,0,15,0
"24401",NA,0,35,0
"24402",1,10,65,0
"24403",2,7,62,0
"24404",2,12,67,0
"24405",1,10,53,0
"24406",1,10,39,0
"24407",2,10,39,0
"24408",1,10,59,0
"24409",2,6,55,0
"24410",3,6,55,0
"24411",1,10,40,0
"24412",NA,0,NA,0
"24413",2,3,33,0
"24414",1,10,24,0
"24415",NA,0,NA,NA
"24416",2,10,24,0
"24417",1,9,9,0
"24418",2,4,4,1
"24419",NA,0,15,0
"24420",NA,0,35,0
"24421",1,10,65,0
"24422",2,3,58,0
"24423",1,10,53,0
"24424",2,8,51,0
"24425",1,10,31,0
"24426",1,10,20,0
"24427",2,8,18,0
"24428",3,3,13,0
"24429",4,1,11,0
"24430",1,10,89,0
"24431",2,10,89,0
"24432",3,11,90,0
"24433",NA,0,NA,0
"24434",3,6,85,0
"24435",4,6,85,0
"24436",1,10,36,0
"24437",2,10,36,0
"24438",1,10,25,0
"24439",2,9,24,0
"24440",3,5,20,0
"24441",4,2,17,0
"24442",1,6,6,1
"24443",NA,0,15,0
"24444",NA,0,35,0
"24445",1,10,70,0
"24446",2,3,63,0
"24447",3,8,68,0
"24448",1,10,53,0
"24449",1,10,41,0
"24450",2,10,41,0
"24451",3,10,41,0
"24452",4,10,41,0
"24453",1,10,84,0
"24454",1,10,62,0
"24455",NA,0,50,0
"24456",1,10,50,0
"24457",2,10,50,0
"24458",2,15,55,0
"24459",3,15,55,0
"24460",4,7,47,0
"24461",1,10,92,0
"24462",NA,0,NA,NA
"24463",NA,0,35,0
"24464",1,10,65,0
"24465",2,7,62,0
"24466",1,10,43,0
"24467",2,6,39,0
"24468",3,1,34,0
"24469",1,10,28,0
"24470",1,10,15,0
"24471",2,11,16,0
"24472",1,3,3,0
"24473",2,1,1,1
"24474",NA,0,15,0
"24475",NA,0,35,0
"24476",1,10,64,0
"24477",2,3,57,0
"24478",1,10,54,0
"24479",1,10,35,0
"24480",2,10,35,0
"24481",3,3,28,0
"24482",4,3,28,0
"24483",1,10,24,0
"24484",1,10,12,0
"24485",2,5,7,0
"24486",1,1,1,0
"24487",2,2,2,1
"24488",NA,0,15,0
"24489",NA,0,35,0
"24490",1,10,70,0
"24491",2,1,61,0
"24492",1,10,56,0
"24493",2,4,50,0
"24494",1,10,31,0
"24495",NA,0,NA,NA
"24496",2,4,25,0
"24497",1,10,21,0
"24498",2,5,16,0
"24499",3,1,12,0
"24500",1,9,9,1
"24501",NA,0,15,0
"24502",NA,0,35,0
"24503",1,10,64,0
"24504",2,10,64,0
"24505",1,10,51,0
"24506",1,10,19,0
"24507",1,7,7,1
"24508",NA,0,15,0
"24509",NA,0,35,0
"24510",1,10,65,0
"24511",2,2,57,0
"24512",3,4,59,0
"24513",4,4,59,NA
"24514",4,4,59,0
"24515",1,10,38,0
"24516",2,15,43,0
"24517",3,7,35,0
"24518",1,10,24,0
"24519",2,7,21,0
"24520",3,2,16,1
"24521",NA,0,15,0
"24522",NA,0,35,0
"24523",1,10,65,0
"24524",1,10,51,0
"24525",1,10,33,0
"24526",2,2,25,0
"24527",1,10,16,0
"24528",2,6,12,0
"24529",2,11,17,0
"24530",3,7,13,1
"24531",NA,0,2,0
"24532",NA,0,35,0
"24533",1,10,43,0
"24534",NA,0,NA,0
"24535",2,7,40,0
"24536",NA,0,NA,0
"24537",3,2,35,0
"24538",NA,0,NA,0
"24539",4,1,34,0
"24540",1,10,29,0
"24541",2,3,22,0
"24542",1,10,17,0
"24543",2,11,18,0
"24544",NA,0,NA,NA
"24545",NA,0,NA,NA
"24546",NA,0,35,0
"24547",1,10,65,0
"24548",2,10,65,0
"24549",3,6,61,0
"24550",1,10,55,0
"24551",2,5,50,0
"24552",1,10,44,0
"24553",2,7,41,0
"24554",2,12,46,0
"24555",3,3,37,0
"24556",4,8,42,0
"24557",1,10,98,0
"24558",2,4,92,0
"24559",3,2,90,0
"24560",4,1,89,0
"24561",1,10,41,0
"24562",2,10,41,0
"24563",3,10,41,0
"24564",1,10,30,0
"24565",2,3,23,0
"24566",1,10,12,0
"24567",2,4,6,0
"24568",3,2,4,1
"24569",NA,0,15,0
"24570",NA,0,35,0
"24571",1,10,80,0
"24572",2,4,74,0
"24573",3,13,83,0
"24574",4,13,83,0
"24575",1,10,78,0
"24576",1,10,68,0
"24577",2,4,62,0
"24578",NA,0,NA,NA
"24579",2,12,70,0
"24580",3,12,70,0
"24581",4,18,76,0
"24582",1,10,67,0
"24583",1,20,77,0
"24584",2,16,73,0
"24585",3,16,73,0
"24586",4,3,60,0
"24587",4,8,65,0
"24588",1,10,71,0
"24589",2,9,70,0
"24590",3,9,70,0
"24591",1,10,39,0
"24592",2,10,39,0
"24593",3,7,36,0
"24594",3,2,31,0
"24595",4,2,31,0
"24596",4,12,41,0
"24597",1,10,99,0
"24598",2,3,92,0
"24599",3,1,90,0
"24600",4,1,90,0
"24601",1,10,43,0
"24602",2,10,43,0
"24603",3,14,47,0
"24604",4,5,38,0
"24605",1,10,53,0
"24606",1,10,40,0
"24607",1,20,50,0
"24608",2,18,48,0
"24609",1,5,5,0
"24610",2,7,7,1
"24611",NA,0,15,0
"24612",NA,0,35,0
"24613",1,10,65,0
"24614",NA,0,NA,0
"24615",2,10,65,0
"24616",NA,0,NA,0
"24617",3,6,61,0
"24618",4,12,67,0
"24619",1,10,73,0
"24620",2,10,73,0
"24621",3,3,66,0
"24622",3,13,76,0
"24623",1,10,62,0
"24624",1,15,67,0
"24625",2,15,67,0
"24626",1,10,64,0
"24627",NA,0,NA,0
"24628",2,10,64,0
"24629",3,1,55,0
"24630",NA,0,NA,NA
"24631",NA,0,35,0
"24632",1,10,91,0
"24633",1,15,96,0
"24634",2,12,93,0
"24635",3,12,93,0
"24636",4,12,93,0
"24637",1,10,71,0
"24638",2,5,66,0
"24639",NA,0,NA,0
"24640",3,2,63,0
"24641",4,2,63,0
"24642",1,10,84,0
"24643",2,3,77,0
"24644",3,1,75,0
"24645",1,10,74,0
"24646",1,10,61,0
"24647",2,3,54,0
"24648",3,1,52,0
"24649",1,10,45,0
"24650",2,3,38,0
"24651",2,8,43,0
"24652",3,1,36,0
"24653",4,6,41,0
"24654",1,10,51,0
"24655",1,10,33,0
"24656",2,10,33,0
"24657",2,20,43,0
"24658",3,18,41,0
"24659",4,16,39,0
"24660",1,10,80,0
"24661",2,7,77,0
"24662",3,20,90,0
"24663",4,16,86,0
"24664",1,10,12,0
"24665",2,12,14,0
"24666",3,12,14,0
"24667",4,12,14,0
"24668",NA,0,35,0
"24669",NA,0,NA,NA
"24670",1,10,69,0
"24671",2,9,68,0
"24672",3,11,70,0
"24673",4,11,70,0
"24674",1,10,67,0
"24675",2,6,63,0
"24676",3,6,63,0
"24677",4,6,63,0
"24678",1,10,90,0
"24679",1,10,65,0
"24680",2,6,61,0
"24681",1,10,42,0
"24682",2,9,41,0
"24683",3,8,40,0
"24684",4,11,43,0
"24685",4,16,48,0
"24686",1,10,80,0
"24687",2,5,75,0
"24688",3,5,75,0
"24689",1,10,45,0
"24690",2,4,39,0
"24691",1,10,34,0
"24692",2,7,31,0
"24693",3,6,30,0
"24694",4,6,30,0
"24695",1,10,62,0
"24696",2,2,54,0
"24697",3,1,53,0
"24698",1,10,35,0
"24699",1,5,30,0
"24700",2,1,26,0
"24701",NA,0,NA,0
"24702",3,1,26,0
"24703",NA,0,NA,0
"24704",1,10,25,0
"24705",2,3,18,0
"24706",1,10,13,0
"24707",2,11,14,0
"24708",NA,0,NA,NA
"24709",NA,0,NA,NA
"24710",NA,0,35,0
"24711",1,10,65,0
"24712",2,6,61,0
"24713",1,10,37,0
"24714",2,3,30,0
"24715",3,1,28,0
"24716",1,10,21,1
"24717",NA,0,15,0
"24718",NA,0,35,0
"24719",1,10,66,0
"24720",2,1,57,0
"24721",3,1,57,0
"24722",4,1,57,0
"24723",1,10,55,0
"24724",2,10,55,0
"24725",3,10,55,0
"24726",4,10,55,0
"24727",1,10,80,0
"24728",1,10,69,0
"24729",2,10,69,0
"24730",1,10,57,0
"24731",2,6,53,0
"24732",NA,0,NA,0
"24733",3,6,53,0
"24734",4,6,53,0
"24735",1,10,94,0
"24736",2,8,92,0
"24737",1,10,82,0
"24738",2,9,81,0
"24739",3,9,81,0
"24740",1,10,65,0
"24741",2,10,65,0
"24742",3,10,65,0
"24743",4,6,61,0
"24744",1,10,77,0
"24745",2,10,77,0
"24746",3,3,70,0
"24747",4,13,80,0
"24748",1,10,72,1
"24749",NA,0,15,0
"24750",NA,0,NA,NA
"24751",NA,0,35,0
"24752",1,10,70,0
"24753",2,10,70,0
"24754",3,2,62,0
"24755",4,2,62,0
"24756",1,10,93,0
"24757",2,3,86,0
"24758",1,10,76,0
"24759",2,3,69,0
"24760",3,3,69,0
"24761",4,3,69,0
"24762",1,10,75,0
"24763",1,10,63,0
"24764",2,9,62,0
"24765",1,10,51,0
"24766",1,10,20,0
"24767",2,11,21,0
"24768",3,11,21,0
"24769",4,8,18,0
"24770",NA,0,35,0
"24771",1,10,78,0
"24772",2,9,77,0
"24773",2,4,72,0
"24774",2,9,77,0
"24775",1,10,58,0
"24776",2,7,55,0
"24777",1,10,43,0
"24778",2,10,43,0
"24779",3,2,35,0
"24780",3,7,40,0
"24781",1,10,14,0
"24782",2,11,15,0
"24783",NA,0,NA,0
"24784",3,2,6,0
"24785",NA,0,NA,0
"24786",1,1,1,0
"24787",2,1,1,0
"24788",NA,0,NA,0
"24789",3,1,1,0
"24790",NA,0,NA,0
"24791",4,1,1,1
"24792",NA,0,15,0
"24793",NA,0,NA,NA
"24794",NA,0,35,0
"24795",1,10,65,0
"24796",1,10,55,1
"24797",NA,0,15,0
"24798",NA,0,35,0
"24799",1,10,73,0
"24800",2,3,66,0
"24801",1,10,61,0
"24802",2,10,61,0
"24803",3,10,61,0
"24804",4,10,61,0
"24805",4,15,66,0
"24806",1,10,70,0
"24807",2,8,68,0
"24808",3,7,67,0
"24809",4,7,67,0
"24810",1,10,92,0
"24811",2,12,94,0
"24812",3,1,83,0
"24813",1,10,81,0
"24814",1,10,59,0
"24815",2,8,57,0
"24816",1,10,46,0
"24817",1,10,34,0
"24818",1,10,21,0
"24819",1,10,10,0
"24820",2,10,10,0
"24821",3,10,10,1
"24822",NA,0,2,0
"24823",NA,0,35,0
"24824",1,10,65,0
"24825",2,10,65,0
"24826",3,7,62,0
"24827",1,10,47,0
"24828",2,10,47,0
"24829",3,10,47,0
"24830",4,5,42,0
"24831",1,10,58,0
"24832",2,6,54,0
"24833",NA,0,NA,NA
"24834",3,1,49,0
"24835",1,10,47,0
"24836",2,10,47,0
"24837",3,12,49,0
"24838",4,3,40,0
"24839",4,13,50,0
"24840",1,10,80,0
"24841",2,7,77,0
"24842",3,9,79,0
"24843",4,1,71,0
"24844",1,10,76,0
"24845",2,4,70,0
"24846",3,9,75,0
"24847",4,8,74,0
"24848",1,10,58,0
"24849",2,14,62,0
"24850",3,14,62,0
"24851",1,8,8,0
"24852",1,3,3,0
"24853",2,2,2,0
"24854",3,2,2,0
"24855",1,10,80,0
"24856",2,5,75,0
"24857",1,10,69,0
"24858",2,9,68,0
"24859",1,10,52,0
"24860",1,10,34,0
"24861",2,10,34,0
"24862",3,3,27,0
"24863",4,3,27,0
"24864",1,10,70,0
"24865",NA,0,NA,0
"24866",2,9,69,1
"24867",NA,0,15,0
"24868",NA,0,35,0
"24869",1,10,65,0
"24870",1,10,52,0
"24871",NA,0,NA,0
"24872",1,10,31,0
"24873",2,10,31,0
"24874",3,10,31,0
"24875",1,10,20,0
"24876",NA,0,NA,0
"24877",2,1,11,1
"24878",NA,0,15,0
"24879",NA,0,35,0
"24880",1,10,50,0
"24881",NA,0,NA,NA
"24882",NA,0,NA,NA
"24883",NA,0,35,0
"24884",1,10,67,0
"24885",2,3,60,0
"24886",1,10,56,0
"24887",2,11,57,0
"24888",3,8,54,0
"24889",3,3,49,0
"24890",1,10,43,0
"24891",2,10,43,0
"24892",1,10,32,0
"24893",2,9,31,0
"24894",3,9,31,0
"24895",1,10,16,0
"24896",2,7,13,0
"24897",1,5,5,1
"24898",NA,0,15,0
"24899",NA,0,35,0
"24900",1,10,80,0
"24901",2,4,74,0
"24902",3,12,82,0
"24903",1,10,30,0
"24904",1,10,16,0
"24905",2,6,12,0
"24906",1,2,2,0
"24907",2,3,3,0
"24908",3,2,2,0
"24909",4,2,2,0
"24910",NA,0,35,0
"24911",1,10,72,0
"24912",1,10,58,0
"24913",2,9,57,0
"24914",3,5,53,0
"24915",4,5,53,0
"24916",1,10,98,0
"24917",2,10,98,0
"24918",3,3,91,0
"24919",NA,0,NA,NA
"24920",4,3,91,0
"24921",1,10,53,0
"24922",2,10,53,0
"24923",3,9,52,0
"24924",4,22,65,0
"24925",1,10,75,0
"24926",2,7,72,0
"24927",3,4,69,0
"24928",4,1,66,0
"24929",1,10,64,0
"24930",2,11,65,0
"24931",3,8,62,1
"24932",NA,0,15,0
"24933",NA,0,35,0
"24934",1,10,62,0
"24935",2,6,58,0
"24936",3,3,55,0
"24937",4,3,55,0
"24938",1,10,92,0
"24939",2,10,92,0
"24940",1,10,66,0
"24941",2,10,66,0
"24942",3,4,60,0
"24943",4,4,60,0
"24944",1,10,87,0
"24945",2,9,86,0
"24946",3,18,95,0
"24947",4,7,84,0
"24948",1,10,84,0
"24949",2,7,81,0
"24950",3,6,80,0
"24951",1,10,70,0
"24952",2,7,67,0
"24953",3,4,64,0
"24954",1,10,46,0
"24955",2,10,46,0
"24956",3,5,41,0
"24957",NA,0,NA,0
"24958",NA,0,NA,0
"24959",4,4,40,0
"24960",4,9,45,0
"24961",1,10,81,0
"24962",2,10,81,0
"24963",NA,0,NA,0
"24964",1,10,68,0
"24965",1,15,73,0
"24966",NA,0,NA,NA
"24967",NA,0,35,0
"24968",1,10,63,0
"24969",2,7,60,0
"24970",3,7,60,0
"24971",3,17,70,0
"24972",4,2,55,0
"24973",1,10,90,0
"24974",2,3,83,0
"24975",1,10,79,0
"24976",2,9,78,0
"24977",3,3,72,0
"24978",1,10,62,0
"24979",2,7,59,0
"24980",1,10,33,0
"24981",2,9,32,0
"24982",3,7,30,0
"24983",4,7,30,0
"24984",1,10,30,0
"24985",2,5,25,0
"24986",3,4,24,0
"24987",1,10,15,0
"24988",1,10,83,0
"24989",2,2,75,0
"24990",1,10,59,0
"24991",2,8,57,0
"24992",3,2,51,0
"24993",4,1,50,0
"24994",1,10,48,0
"24995",2,4,42,0
"24996",NA,0,NA,NA
"24997",1,10,38,0
"24998",2,10,38,0
"24999",3,5,33,0
"25000",4,4,32,0
"25001",1,10,60,0
"25002",2,5,55,0
"25003",1,10,43,0
"25004",2,9,42,0
"25005",1,10,28,0
"25006",2,10,28,0
"25007",3,12,30,1
"25008",NA,0,15,0
"25009",NA,0,35,0
"25010",1,10,68,0
"25011",2,7,65,0
"25012",3,7,65,0
"25013",1,10,50,0
"25014",2,5,45,0
"25015",3,1,41,0
"25016",4,2,42,0
"25017",1,10,59,0
"25018",2,11,60,0
"25019",3,5,54,0
"25020",1,10,40,0
"25021",2,8,38,0
"25022",NA,0,NA,0
"25023",1,10,27,0
"25024",NA,0,NA,0
"25025",2,6,23,0
"25026",3,4,21,0
"25027",NA,0,NA,0
"25028",1,10,16,0
"25029",2,6,12,0
"25030",3,4,10,0
"25031",1,5,5,0
"25032",2,7,7,0
"25033",3,9,9,0
"25034",NA,0,NA,NA
"25035",NA,0,NA,NA
"25036",NA,0,35,0
"25037",1,10,60,0
"25038",2,1,51,0
"25039",1,10,36,0
"25040",2,10,36,0
"25041",3,7,33,0
"25042",4,4,30,0
"25043",1,10,69,0
"25044",2,11,70,0
"25045",1,10,57,0
"25046",2,12,59,0
"25047",3,12,59,0
"25048",4,2,49,0
"25049",1,10,47,0
"25050",2,10,47,0
"25051",3,9,46,0
"25052",1,10,41,0
"25053",2,8,39,0
"25054",1,10,24,0
"25055",2,9,23,0
"25056",3,9,23,0
"25057",1,8,8,1
"25058",NA,0,15,0
"25059",NA,0,35,0
"25060",1,10,65,0
"25061",2,10,65,0
"25062",3,18,73,0
"25063",4,14,69,0
"25064",1,10,72,0
"25065",2,7,69,0
"25066",1,10,57,0
"25067",2,5,52,0
"25068",3,4,51,0
"25069",4,4,51,0
"25070",1,10,80,0
"25071",2,10,80,0
"25072",NA,0,NA,NA
"25073",1,10,49,0
"25074",1,10,11,0
"25075",2,2,3,0
"25076",3,2,3,1
"25077",NA,0,15,0
"25078",NA,0,35,0
"25079",1,10,65,0
"25080",1,10,38,0
"25081",2,10,38,0
"25082",3,8,36,0
"25083",4,8,36,0
"25084",1,10,89,0
"25085",2,7,86,0
"25086",3,6,85,0
"25087",1,10,69,0
"25088",1,10,58,0
"25089",2,8,56,0
"25090",1,10,43,0
"25091",1,10,28,0
"25092",2,11,29,0
"25093",3,11,29,0
"25094",3,3,21,0
"25095",4,1,19,0
"25096",1,10,81,0
"25097",1,10,56,0
"25098",2,4,50,0
"25099",2,9,55,0
"25100",3,5,51,0
"25101",4,2,48,0
"25102",1,10,39,0
"25103",2,13,42,0
"25104",NA,0,NA,0
"25105",3,8,37,0
"25106",NA,0,NA,0
"25107",4,4,33,0
"25108",1,10,67,0
"25109",2,3,60,0
"25110",3,3,60,0
"25111",1,10,39,0
"25112",1,10,14,0
"25113",2,10,14,0
"25114",3,10,14,0
"25115",4,10,14,0
"25116",NA,0,35,0
"25117",1,10,60,0
"25118",NA,0,NA,NA
"25119",NA,0,35,0
"25120",1,10,56,0
"25121",2,10,56,0
"25122",3,5,51,0
"25123",1,10,44,0
"25124",2,6,40,0
"25125",1,10,24,1
"25126",NA,0,15,0
"25127",NA,0,35,0
"25128",1,10,75,0
"25129",2,5,70,0
"25130",3,4,69,0
"25131",1,10,64,0
"25132",2,10,64,0
"25133",3,5,59,0
"25134",4,5,59,0
"25135",1,10,80,0
"25136",2,7,77,0
"25137",1,10,62,0
"25138",2,10,62,0
"25139",3,10,62,0
"25140",4,1,53,0
"25141",1,10,43,0
"25142",2,2,35,0
"25143",1,10,32,0
"25144",2,6,28,0
"25145",1,10,84,0
"25146",1,10,74,0
"25147",1,10,63,0
"25148",1,10,58,0
"25149",2,1,49,0
"25150",1,10,29,0
"25151",1,10,10,0
"25152",2,5,5,0
"25153",3,4,4,0
"25154",4,4,4,0
"25155",NA,0,35,0
"25156",1,10,80,0
"25157",1,20,90,0
"25158",NA,0,NA,NA
"25159",1,10,81,0
"25160",2,5,76,0
"25161",3,1,72,0
"25162",1,10,31,0
"25163",1,10,18,0
"25164",1,7,7,0
"25165",2,1,1,0
"25166",3,2,2,0
"25167",4,1,1,0
"25168",NA,0,35,0
"25169",1,10,64,0
"25170",2,1,55,0
"25171",3,1,55,0
"25172",4,3,57,0
"25173",1,10,43,0
"25174",2,5,38,0
"25175",2,10,43,0
"25176",2,20,53,0
"25177",3,15,48,0
"25178",4,6,39,NA
"25179",4,6,39,0
"25180",1,10,91,0
"25181",2,3,84,0
"25182",1,10,74,0
"25183",2,10,74,0
"25184",3,10,74,0
"25185",1,10,54,0
"25186",1,10,49,0
"25187",2,10,49,0
"25188",1,10,31,0
"25189",1,2,2,1
"25190",NA,0,15,0
"25191",NA,0,35,0
"25192",1,10,65,0
"25193",2,12,67,0
"25194",NA,0,NA,0
"25195",3,7,62,0
"25196",NA,0,NA,0
"25197",4,18,73,0
"25198",1,10,53,0
"25199",2,3,46,0
"25200",1,10,19,0
"25201",NA,0,NA,0
"25202",2,8,17,1
"25203",NA,0,15,0
"25204",NA,0,35,0
"25205",1,10,65,0
"25206",2,10,65,0
"25207",1,10,54,0
"25208",2,10,54,0
"25209",3,10,54,0
"25210",4,10,54,0
"25211",1,10,46,0
"25212",NA,0,NA,NA
"25213",NA,0,NA,NA
"25214",NA,0,35,0
"25215",1,10,61,0
"25216",2,5,56,0
"25217",1,10,50,0
"25218",2,7,47,0
"25219",3,3,43,0
"25220",4,1,41,0
"25221",1,10,39,0
"25222",2,9,38,0
"25223",3,20,49,0
"25224",4,20,49,0
"25225",1,10,91,0
"25226",2,7,88,0
"25227",3,1,82,0
"25228",1,10,79,0
"25229",2,7,76,0
"25230",1,10,61,0
"25231",2,5,56,0
"25232",3,5,56,0
"25233",3,10,61,0
"25234",1,10,50,0
"25235",2,8,48,0
"25236",3,5,45,0
"25237",1,10,37,0
"25238",2,3,30,0
"25239",1,10,26,0
"25240",2,10,26,0
"25241",3,8,24,0
"25242",1,10,64,0
"25243",2,13,67,0
"25244",3,13,67,0
"25245",NA,0,NA,NA
"25246",4,1,55,0
"25247",4,5,59,0
"25248",1,10,79,0
"25249",2,13,82,0
"25250",3,14,83,0
"25251",4,7,76,0
"25252",1,10,78,0
"25253",2,5,73,0
"25254",1,10,62,0
"25255",2,7,59,0
"25256",3,8,60,0
"25257",4,2,54,0
"25258",4,7,59,0
"25259",1,10,80,0
"25260",2,2,72,0
"25261",3,2,72,0
"25262",4,2,72,0
"25263",1,10,59,0
"25264",2,10,59,0
"25265",3,8,57,0
"25266",4,8,57,0
"25267",1,10,74,0
"25268",2,3,67,NA
"25269",2,3,67,0
"25270",3,2,66,0
"25271",1,10,60,0
"25272",1,15,65,0
"25273",1,25,75,0
"25274",2,20,70,0
"25275",3,11,61,0
"25276",4,7,57,0
"25277",4,17,67,0
"25278",1,10,68,0
"25279",2,2,60,0
"25280",1,10,55,0
"25281",2,5,50,0
"25282",1,10,41,0
"25283",NA,0,NA,0
"25284",2,1,32,0
"25285",1,10,27,0
"25286",NA,0,NA,0
"25287",2,10,27,0
"25288",1,10,65,0
"25289",2,6,61,0
"25290",3,6,61,0
"25291",NA,0,NA,0
"25292",4,4,59,0
"25293",NA,0,NA,NA
"25294",NA,0,35,0
"25295",1,10,71,0
"25296",2,3,64,0
"25297",1,10,59,0
"25298",1,10,37,0
"25299",2,10,37,0
"25300",3,4,31,0
"25301",1,10,23,0
"25302",2,4,17,0
"25303",3,7,20,0
"25304",3,12,25,0
"25305",4,8,21,0
"25306",NA,0,35,0
"25307",1,10,73,0
"25308",1,10,53,0
"25309",2,6,49,0
"25310",3,3,46,0
"25311",1,10,42,0
"25312",2,14,46,0
"25313",3,9,41,0
"25314",4,9,41,0
"25315",1,10,59,0
"25316",2,9,58,0
"25317",3,15,64,0
"25318",4,9,58,0
"25319",1,10,80,0
"25320",1,10,69,0
"25321",1,10,49,0
"25322",2,8,47,0
"25323",NA,0,NA,NA
"25324",3,4,43,0
"25325",1,10,39,0
"25326",2,6,35,0
"25327",2,11,40,0
"25328",3,11,40,0
"25329",4,11,40,0
"25330",1,10,80,0
"25331",2,6,76,0
"25332",3,7,77,0
"25333",1,10,36,1
"25334",NA,0,15,0
"25335",NA,0,35,0
"25336",1,10,75,0
"25337",2,7,72,0
"25338",1,10,62,0
"25339",2,4,56,0
"25340",3,2,54,0
"25341",1,10,46,0
"25342",2,8,44,0
"25343",3,8,44,0
"25344",1,10,34,0
"25345",2,10,34,0
"25346",1,10,13,0
"25347",2,3,6,1
"25348",NA,0,15,0
"25349",NA,0,35,0
"25350",1,10,72,0
"25351",2,12,74,0
"25352",3,12,74,0
"25353",1,10,58,0
"25354",2,7,55,0
"25355",NA,0,50,0
"25356",3,2,50,0
"25357",1,10,45,0
"25358",NA,0,NA,0
"25359",2,8,43,0
"25360",3,8,43,0
"25361",4,8,43,0
"25362",4,13,48,0
"25363",1,10,90,0
